Time,Datapoint
2013-08-28 0:9:47,70.5882,0
2013-08-28 0:9:48,70.5882,0
2013-08-28 0:9:48,75.9494,0
2013-08-28 0:9:49,80,0
2013-08-28 0:9:50,80,0
2013-08-28 0:9:51,74.0741,0
2013-08-28 0:9:51,64.5161,0
2013-08-28 0:9:52,72.2892,0
2013-08-28 0:9:53,76.9231,0
2013-08-28 0:9:54,78.9474,0
2013-08-28 0:9:55,75.9494,0
2013-08-28 0:9:56,76.9231,0
2013-08-28 0:9:56,77.9221,0
2013-08-28 0:9:57,76.9231,0
2013-08-28 0:9:58,74.0741,0
2013-08-28 0:9:59,70.5882,0
2013-08-28 0:10:0,71.4286,0
2013-08-28 0:10:0,68.1818,0
2013-08-28 0:10:1,67.4157,0
2013-08-28 0:10:2,68.9655,0
2013-08-28 0:10:3,68.9655,0
2013-08-28 0:10:4,70.5882,0
2013-08-28 0:10:5,70.5882,0
2013-08-28 0:10:6,70.5882,0
2013-08-28 0:10:6,68.1818,0
2013-08-28 0:10:7,61.2245,0
2013-08-28 0:10:8,62.5,0
2013-08-28 0:10:9,65.2174,0
2013-08-28 0:10:10,68.1818,0
2013-08-28 0:10:11,75,0
2013-08-28 0:10:12,78.9474,0
2013-08-28 0:10:13,78.9474,0
2013-08-28 0:10:13,75.9494,0
2013-08-28 0:10:14,73.1707,0
2013-08-28 0:10:15,76.9231,0
2013-08-28 0:10:16,78.9474,0
2013-08-28 0:10:17,77.9221,0
2013-08-28 0:10:17,70.5882,0
2013-08-28 0:10:18,66.6667,0
2013-08-28 0:10:19,69.7674,0
2013-08-28 0:10:20,71.4286,0
2013-08-28 0:10:21,70.5882,0
2013-08-28 0:10:22,65.9341,0
2013-08-28 0:10:24,61.2245,1
2013-08-28 0:10:24,60,0
2013-08-28 0:10:25,61.2245,0
2013-08-28 0:10:26,65.2174,0
2013-08-28 0:10:27,64.5161,0
2013-08-28 0:10:28,65.2174,0
2013-08-28 0:10:29,71.4286,0
2013-08-28 0:10:30,74.0741,0
2013-08-28 0:10:31,76.9231,0
2013-08-28 0:10:32,71.4286,0
2013-08-28 0:10:33,65.2174,0
2013-08-28 0:10:33,67.4157,0
2013-08-28 0:10:34,70.5882,0
2013-08-28 0:10:35,66.6667,0
2013-08-28 0:10:36,68.1818,0
2013-08-28 0:10:37,71.4286,0
2013-08-28 0:10:38,71.4286,0
2013-08-28 0:10:39,68.1818,0
2013-08-28 0:10:40,67.4157,0
2013-08-28 0:10:40,70.5882,0
2013-08-28 0:10:41,68.1818,0
2013-08-28 0:10:42,61.8557,0
2013-08-28 0:10:43,61.2245,0
2013-08-28 0:10:44,67.4157,0
2013-08-28 0:10:45,71.4286,0
2013-08-28 0:10:46,65.9341,0
2013-08-28 0:10:47,68.9655,0
2013-08-28 0:10:48,72.2892,0
2013-08-28 0:10:48,75,0
2013-08-28 0:10:49,71.4286,0
2013-08-28 0:10:50,65.9341,0
2013-08-28 0:10:51,67.4157,0
2013-08-28 0:10:52,69.7674,0
2013-08-28 0:10:53,69.7674,0
2013-08-28 0:10:54,62.5,0
2013-08-28 0:10:55,65.2174,0
2013-08-28 0:10:55,72.2892,0
2013-08-28 0:10:56,78.9474,0
2013-08-28 0:10:59,80,1
2013-08-28 0:11:0,82.1918,0
2013-08-28 0:11:1,85.7143,1
2013-08-28 0:11:2,82.1918,0
2013-08-28 0:11:3,73.1707,0
2013-08-28 0:11:7,61.2245,1
2013-08-28 0:11:8,61.8557,0
2013-08-28 0:11:9,63.1579,0
2013-08-28 0:11:10,63.8298,0
2013-08-28 0:11:11,61.8557,0
2013-08-28 0:11:12,65.9341,0
2013-08-28 0:11:13,71.4286,0
2013-08-28 0:11:14,72.2892,0
2013-08-28 0:11:15,66.6667,0
2013-08-28 0:11:16,64.5161,0
2013-08-28 0:11:17,67.4157,0
2013-08-28 0:11:18,70.5882,0
2013-08-28 0:11:18,67.4157,0
2013-08-28 0:11:19,67.4157,0
2013-08-28 0:11:20,67.4157,0
2013-08-28 0:11:21,68.1818,0
2013-08-28 0:11:22,69.7674,0
2013-08-28 0:11:23,70.5882,0
2013-08-28 0:11:24,63.8298,0
2013-08-28 0:11:25,62.5,0
2013-08-28 0:11:26,65.2174,0
2013-08-28 0:11:27,61.8557,0
2013-08-28 0:11:27,58.8235,0
2013-08-28 0:11:29,75.9494,1
2013-08-28 0:11:31,78.9474,1
2013-08-28 0:11:32,75,0
2013-08-28 0:11:32,75.9494,0
2013-08-28 0:11:33,78.9474,0
2013-08-28 0:11:34,80,0
2013-08-28 0:11:35,76.9231,0
2013-08-28 0:11:36,67.4157,0
2013-08-28 0:11:36,66.6667,0
2013-08-28 0:11:37,61.8557,0
2013-08-28 0:11:38,60.6061,0
2013-08-28 0:11:39,66.6667,0
2013-08-28 0:11:40,65.2174,0
2013-08-28 0:11:41,59.4059,0
2013-08-28 0:11:42,58.2524,0
2013-08-28 0:11:43,60.6061,0
2013-08-28 0:11:44,63.8298,0
2013-08-28 0:11:45,65.2174,0
2013-08-28 0:11:46,64.5161,0
2013-08-28 0:11:47,65.2174,0
2013-08-28 0:11:48,68.9655,0
2013-08-28 0:11:49,70.5882,0
2013-08-28 0:11:50,68.1818,0
2013-08-28 0:11:50,64.5161,0
2013-08-28 0:11:51,65.9341,0
2013-08-28 0:11:52,71.4286,0
2013-08-28 0:11:53,68.9655,0
2013-08-28 0:11:54,64.5161,0
2013-08-28 0:11:55,65.9341,0
2013-08-28 0:11:56,67.4157,0
2013-08-28 0:11:57,72.2892,0
2013-08-28 0:11:58,74.0741,0
2013-08-28 0:11:58,73.1707,0
2013-08-28 0:11:59,71.4286,0
2013-08-28 0:12:0,72.2892,0
2013-08-28 0:12:3,61.2245,1
2013-08-28 0:12:4,65.9341,0
2013-08-28 0:12:5,72.2892,0
2013-08-28 0:12:6,67.4157,0
2013-08-28 0:12:7,63.8298,0
2013-08-28 0:12:8,61.8557,0
2013-08-28 0:12:9,65.2174,0
2013-08-28 0:12:9,65.2174,0
2013-08-28 0:12:10,61.8557,0
2013-08-28 0:12:11,67.4157,0
2013-08-28 0:12:12,65.9341,0
2013-08-28 0:12:13,67.4157,0
2013-08-28 0:12:14,63.1579,0
2013-08-28 0:12:15,65.2174,0
2013-08-28 0:12:16,58.8235,0
2013-08-28 0:12:17,66.6667,0
2013-08-28 0:12:18,69.7674,0
2013-08-28 0:12:19,66.6667,0
2013-08-28 0:12:20,62.5,0
2013-08-28 0:12:21,61.8557,0
2013-08-28 0:12:21,65.9341,0
2013-08-28 0:12:22,68.9655,0
2013-08-28 0:12:23,61.2245,0
2013-08-28 0:12:24,61.2245,0
2013-08-28 0:12:25,68.1818,0
2013-08-28 0:12:26,66.6667,0
2013-08-28 0:12:27,63.8298,0
2013-08-28 0:12:28,64.5161,0
2013-08-28 0:12:29,65.9341,0
2013-08-28 0:12:30,61.8557,0
2013-08-28 0:12:31,65.9341,0
2013-08-28 0:12:32,72.2892,0
2013-08-28 0:12:32,68.1818,0
2013-08-28 0:12:35,75.9494,1
2013-08-28 0:12:36,72.2892,0
2013-08-28 0:12:37,65.2174,0
2013-08-28 0:12:38,68.1818,0
2013-08-28 0:12:39,70.5882,0
2013-08-28 0:12:40,73.1707,0
2013-08-28 0:12:40,73.1707,0
2013-08-28 0:12:41,77.9221,0
2013-08-28 0:12:42,78.9474,0
2013-08-28 0:12:43,74.0741,0
2013-08-28 0:12:44,68.1818,0
2013-08-28 0:12:44,71.4286,0
2013-08-28 0:12:45,70.5882,0
2013-08-28 0:12:46,64.5161,0
2013-08-28 0:12:47,65.9341,0
2013-08-28 0:12:48,69.7674,0
2013-08-28 0:12:49,65.2174,0
2013-08-28 0:12:50,68.9655,0
2013-08-28 0:12:51,68.9655,0
2013-08-28 0:12:51,65.9341,0
2013-08-28 0:12:52,68.1818,0
2013-08-28 0:12:53,69.7674,0
2013-08-28 0:12:54,63.1579,0
2013-08-28 0:12:55,61.2245,0
2013-08-28 0:12:56,65.9341,0
2013-08-28 0:12:57,66.6667,0
2013-08-28 0:12:58,60,0
2013-08-28 0:12:59,60.6061,0
2013-08-28 0:13:0,64.5161,0
2013-08-28 0:13:1,66.6667,0
2013-08-28 0:13:2,75.9494,0
2013-08-28 0:13:3,77.9221,1
2013-08-28 0:13:4,77.9221,0
2013-08-28 0:13:6,83.3333,1
2013-08-28 0:13:10,69.7674,1
2013-08-28 0:13:11,72.2892,0
2013-08-28 0:13:12,70.5882,0
2013-08-28 0:13:12,66.6667,0
2013-08-28 0:13:13,67.4157,0
2013-08-28 0:13:14,68.1818,0
2013-08-28 0:13:15,65.9341,0
2013-08-28 0:13:16,58.2524,0
2013-08-28 0:13:17,58.8235,0
2013-08-28 0:13:18,61.2245,0
2013-08-28 0:13:19,61.2245,0
2013-08-28 0:13:20,58.2524,0
2013-08-28 0:13:21,62.5,0
2013-08-28 0:13:22,60.6061,0
2013-08-28 0:13:23,63.1579,0
2013-08-28 0:13:24,64.5161,0
2013-08-28 0:13:25,65.9341,0
2013-08-28 0:13:26,63.8298,0
2013-08-28 0:13:27,66.6667,0
2013-08-28 0:13:28,69.7674,0
2013-08-28 0:13:28,65.2174,0
2013-08-28 0:13:29,65.9341,0
2013-08-28 0:13:30,66.6667,0
2013-08-28 0:13:31,65.2174,0
2013-08-28 0:13:32,72.2892,0
2013-08-28 0:13:33,68.9655,0
2013-08-28 0:13:34,71.4286,0
2013-08-28 0:13:35,63.1579,0
2013-08-28 0:13:36,63.1579,0
2013-08-28 0:13:37,68.1818,0
2013-08-28 0:13:37,66.6667,0
2013-08-28 0:13:38,70.5882,0
2013-08-28 0:13:39,74.0741,0
2013-08-28 0:13:40,72.2892,0
2013-08-28 0:13:41,65.2174,0
2013-08-28 0:13:42,60.6061,0
2013-08-28 0:13:43,64.5161,0
2013-08-28 0:13:44,62.5,0
2013-08-28 0:13:45,63.8298,0
2013-08-28 0:13:46,66.6667,0
2013-08-28 0:13:46,66.6667,0
2013-08-28 0:13:47,62.5,0
2013-08-28 0:13:48,61.8557,0
2013-08-28 0:13:49,65.2174,0
2013-08-28 0:13:50,61.2245,0
2013-08-28 0:13:51,62.5,0
2013-08-28 0:13:52,61.8557,0
2013-08-28 0:13:53,60,0
2013-08-28 0:13:54,57.6923,0
2013-08-28 0:13:55,63.1579,0
2013-08-28 0:13:56,61.8557,0
2013-08-28 0:13:57,56.0748,0
2013-08-28 0:14:0,68.1818,1
2013-08-28 0:14:3,74.0741,1
2013-08-28 0:14:3,73.1707,0
2013-08-28 0:14:4,67.4157,0
2013-08-28 0:14:5,70.5882,0
2013-08-28 0:14:6,70.5882,0
2013-08-28 0:14:7,69.7674,0
2013-08-28 0:14:8,67.4157,0
2013-08-28 0:14:9,66.6667,0
2013-08-28 0:14:10,66.6667,0
2013-08-28 0:14:10,68.1818,0
2013-08-28 0:14:11,63.1579,0
2013-08-28 0:14:12,63.8298,0
2013-08-28 0:14:13,68.1818,0
2013-08-28 0:14:14,65.9341,0
2013-08-28 0:14:15,65.2174,0
2013-08-28 0:14:16,63.8298,0
2013-08-28 0:14:17,67.4157,0
2013-08-28 0:14:18,66.6667,0
2013-08-28 0:14:19,61.8557,0
2013-08-28 0:14:20,65.9341,0
2013-08-28 0:14:21,66.6667,0
2013-08-28 0:14:21,60,0
2013-08-28 0:14:22,59.4059,0
2013-08-28 0:14:23,63.8298,0
2013-08-28 0:14:24,65.2174,0
2013-08-28 0:14:26,56.6038,1
2013-08-28 0:14:30,75,1
2013-08-28 0:14:31,68.1818,0
2013-08-28 0:14:32,74.0741,0
2013-08-28 0:14:32,75.9494,0
2013-08-28 0:14:35,83.3333,1
2013-08-28 0:14:36,81.0811,0
2013-08-28 0:14:37,78.9474,0
2013-08-28 0:14:38,70.5882,0
2013-08-28 0:14:38,64.5161,0
2013-08-28 0:14:39,67.4157,0
2013-08-28 0:14:40,63.8298,0
2013-08-28 0:14:42,64.5161,1
2013-08-28 0:14:43,65.9341,0
2013-08-28 0:14:44,60.6061,0
2013-08-28 0:14:45,64.5161,0
2013-08-28 0:14:46,66.6667,0
2013-08-28 0:14:47,65.9341,0
2013-08-28 0:14:48,65.2174,0
2013-08-28 0:14:49,68.1818,0
2013-08-28 0:14:50,68.9655,0
2013-08-28 0:14:50,67.4157,0
2013-08-28 0:14:51,69.7674,0
2013-08-28 0:14:52,68.1818,0
2013-08-28 0:14:53,65.9341,0
2013-08-28 0:14:54,68.1818,0
2013-08-28 0:14:55,69.7674,0
2013-08-28 0:14:56,60.6061,0
2013-08-28 0:14:57,61.2245,0
2013-08-28 0:14:58,65.2174,0
2013-08-28 0:14:59,63.8298,0
2013-08-28 0:15:0,59.4059,0
2013-08-28 0:15:1,61.2245,0
2013-08-28 0:15:2,62.5,0
2013-08-28 0:15:3,55.0459,0
2013-08-28 0:15:4,63.8298,0
2013-08-28 0:15:5,75,1
2013-08-28 0:15:7,58.8235,1
2013-08-28 0:15:9,74.0741,1
2013-08-28 0:15:10,75,0
2013-08-28 0:15:11,74.0741,0
2013-08-28 0:15:11,74.0741,0
2013-08-28 0:15:12,73.1707,0
2013-08-28 0:15:13,66.6667,0
2013-08-28 0:15:14,66.6667,0
2013-08-28 0:15:15,65.9341,0
2013-08-28 0:15:16,63.1579,0
2013-08-28 0:15:17,59.4059,0
2013-08-28 0:15:18,65.9341,0
2013-08-28 0:15:19,65.9341,0
2013-08-28 0:15:20,60,0
2013-08-28 0:15:21,61.2245,0
2013-08-28 0:15:21,63.1579,0
2013-08-28 0:15:22,55.0459,0
2013-08-28 0:15:24,56.0748,0
2013-08-28 0:15:25,55.0459,0
2013-08-28 0:15:27,73.1707,1
2013-08-28 0:15:29,68.9655,1
2013-08-28 0:15:30,75,0
2013-08-28 0:15:31,74.0741,0
2013-08-28 0:15:32,70.5882,0
2013-08-28 0:15:32,68.9655,0
2013-08-28 0:15:33,68.1818,0
2013-08-28 0:15:34,68.9655,0
2013-08-28 0:15:35,65.9341,0
2013-08-28 0:15:36,65.2174,0
2013-08-28 0:15:37,66.6667,0
2013-08-28 0:15:38,63.1579,0
2013-08-28 0:15:40,58.2524,1
2013-08-28 0:15:41,62.5,0
2013-08-28 0:15:42,65.2174,0
2013-08-28 0:15:43,57.6923,0
2013-08-28 0:15:44,58.8235,0
2013-08-28 0:15:45,64.5161,0
2013-08-28 0:15:46,66.6667,0
2013-08-28 0:15:47,66.6667,0
2013-08-28 0:15:48,66.6667,0
2013-08-28 0:15:49,65.2174,0
2013-08-28 0:15:49,60.6061,0
2013-08-28 0:15:50,61.2245,0
2013-08-28 0:15:51,63.1579,0
2013-08-28 0:15:52,61.2245,0
2013-08-28 0:15:53,57.6923,0
2013-08-28 0:15:54,63.8298,0
2013-08-28 0:15:55,65.9341,0
2013-08-28 0:15:57,60,1
2013-08-28 0:16:0,72.2892,1
2013-08-28 0:16:3,73.1707,1
2013-08-28 0:16:3,70.5882,0
2013-08-28 0:16:4,68.1818,0
2013-08-28 0:16:5,71.4286,0
2013-08-28 0:16:6,72.2892,0
2013-08-28 0:16:7,68.9655,0
2013-08-28 0:16:8,68.9655,0
2013-08-28 0:16:9,69.7674,0
2013-08-28 0:16:9,67.4157,0
2013-08-28 0:16:10,63.8298,0
2013-08-28 0:16:11,61.8557,0
2013-08-28 0:16:12,65.2174,0
2013-08-28 0:16:13,65.9341,0
2013-08-28 0:16:14,68.9655,0
2013-08-28 0:16:15,65.2174,0
2013-08-28 0:16:16,61.2245,0
2013-08-28 0:16:17,63.8298,0
2013-08-28 0:16:18,68.1818,0
2013-08-28 0:16:19,66.6667,0
2013-08-28 0:16:20,63.8298,0
2013-08-28 0:16:20,65.2174,0
2013-08-28 0:16:21,68.9655,0
2013-08-28 0:16:22,67.4157,0
2013-08-28 0:16:23,66.6667,0
2013-08-28 0:16:24,70.5882,0
2013-08-28 0:16:25,67.4157,0
2013-08-28 0:16:27,58.8235,1
2013-08-28 0:16:32,83.3333,1
2013-08-28 0:16:33,78.9474,0
2013-08-28 0:16:34,75.9494,0
2013-08-28 0:16:35,74.0741,0
2013-08-28 0:16:36,68.9655,0
2013-08-28 0:16:37,68.1818,1
2013-08-28 0:16:38,65.9341,0
2013-08-28 0:16:39,62.5,0
2013-08-28 0:16:40,64.5161,0
2013-08-28 0:16:41,63.8298,0
2013-08-28 0:16:42,61.8557,0
2013-08-28 0:16:43,65.2174,0
2013-08-28 0:16:44,67.4157,0
2013-08-28 0:16:45,65.2174,0
2013-08-28 0:16:46,65.2174,0
2013-08-28 0:16:47,68.9655,0
2013-08-28 0:16:47,68.9655,0
2013-08-28 0:16:48,67.4157,0
2013-08-28 0:16:49,67.4157,0
2013-08-28 0:16:50,68.1818,0
2013-08-28 0:16:51,65.2174,0
2013-08-28 0:16:52,65.2174,0
2013-08-28 0:16:53,65.2174,0
2013-08-28 0:16:54,65.9341,0
2013-08-28 0:16:55,60.6061,0
2013-08-28 0:16:56,60,0
2013-08-28 0:16:57,58.8235,0
2013-08-28 0:16:58,55.5556,0
2013-08-28 0:16:59,55.0459,0
2013-08-28 0:17:0,58.2524,0
2013-08-28 0:17:1,63.8298,0
2013-08-28 0:17:2,56.6038,0
2013-08-28 0:17:3,57.6923,0
2013-08-28 0:17:4,63.8298,0
2013-08-28 0:17:8,69.7674,1
2013-08-28 0:17:9,74.0741,0
2013-08-28 0:17:10,74.0741,0
2013-08-28 0:17:11,70.5882,0
2013-08-28 0:17:11,65.9341,0
2013-08-28 0:17:12,69.7674,0
2013-08-28 0:17:13,70.5882,0
2013-08-28 0:17:14,68.9655,0
2013-08-28 0:17:15,69.7674,0
2013-08-28 0:17:16,63.1579,0
2013-08-28 0:17:17,59.4059,0
2013-08-28 0:17:18,65.2174,0
2013-08-28 0:17:19,67.4157,0
2013-08-28 0:17:20,64.5161,0
2013-08-28 0:17:20,65.9341,0
2013-08-28 0:17:21,66.6667,0
2013-08-28 0:17:22,64.5161,0
2013-08-28 0:17:23,63.1579,0
2013-08-28 0:17:24,66.6667,0
2013-08-28 0:17:25,67.4157,0
2013-08-28 0:17:26,63.1579,0
2013-08-28 0:17:27,63.1579,0
2013-08-28 0:17:28,68.1818,0
2013-08-28 0:17:29,64.5161,0
2013-08-28 0:17:30,62.5,0
2013-08-28 0:17:31,63.8298,0
2013-08-28 0:17:32,63.8298,0
2013-08-28 0:17:32,60.6061,0
2013-08-28 0:17:33,60,0
2013-08-28 0:17:34,60,0
2013-08-28 0:17:35,67.4157,0
2013-08-28 0:17:36,75,0
2013-08-28 0:17:37,71.4286,0
2013-08-28 0:17:39,63.8298,1
2013-08-28 0:17:40,67.4157,0
2013-08-28 0:17:41,63.8298,0
2013-08-28 0:17:42,65.2174,0
2013-08-28 0:17:43,69.7674,0
2013-08-28 0:17:44,65.2174,0
2013-08-28 0:17:44,63.1579,0
2013-08-28 0:17:45,67.4157,0
2013-08-28 0:17:46,62.5,0
2013-08-28 0:17:47,55.5556,0
2013-08-28 0:17:48,59.4059,0
2013-08-28 0:17:49,60.6061,0
2013-08-28 0:17:50,61.8557,0
2013-08-28 0:17:51,57.6923,0
2013-08-28 0:17:52,61.8557,0
2013-08-28 0:17:53,67.4157,0
2013-08-28 0:17:54,63.1579,0
2013-08-28 0:17:55,65.9341,0
2013-08-28 0:17:56,67.4157,0
2013-08-28 0:17:57,65.2174,0
2013-08-28 0:17:58,64.5161,0
2013-08-28 0:17:59,68.9655,0
2013-08-28 0:18:0,69.7674,0
2013-08-28 0:18:2,62.5,1
2013-08-28 0:18:3,71.4286,0
2013-08-28 0:18:5,76.9231,1
2013-08-28 0:18:6,78.9474,0
2013-08-28 0:18:8,83.3333,1
2013-08-28 0:18:9,77.9221,0
2013-08-28 0:18:9,76.9231,0
2013-08-28 0:18:10,75.9494,0
2013-08-28 0:18:11,70.5882,0
2013-08-28 0:18:12,63.8298,0
2013-08-28 0:18:13,65.2174,0
2013-08-28 0:18:14,67.4157,0
2013-08-28 0:18:15,67.4157,0
2013-08-28 0:18:15,62.5,0
2013-08-28 0:18:16,63.8298,0
2013-08-28 0:18:17,64.5161,0
2013-08-28 0:18:18,67.4157,0
2013-08-28 0:18:19,65.2174,0
2013-08-28 0:18:20,67.4157,0
2013-08-28 0:18:21,64.5161,0
2013-08-28 0:18:22,64.5161,0
2013-08-28 0:18:23,68.1818,0
2013-08-28 0:18:24,66.6667,0
2013-08-28 0:18:25,63.8298,0
2013-08-28 0:18:26,65.9341,0
2013-08-28 0:18:26,68.9655,0
2013-08-28 0:18:27,68.1818,0
2013-08-28 0:18:28,65.9341,0
2013-08-28 0:18:29,66.6667,0
2013-08-28 0:18:30,61.8557,0
2013-08-28 0:18:31,56.6038,0
2013-08-28 0:18:32,65.9341,0
2013-08-28 0:18:33,69.7674,0
2013-08-28 0:18:34,69.7674,0
2013-08-28 0:18:35,65.2174,0
2013-08-28 0:18:36,64.5161,0
2013-08-28 0:18:37,68.1818,0
2013-08-28 0:18:37,69.7674,0
2013-08-28 0:18:38,65.2174,0
2013-08-28 0:18:39,65.2174,0
2013-08-28 0:18:40,65.9341,0
2013-08-28 0:18:41,68.9655,0
2013-08-28 0:18:43,61.2245,1
2013-08-28 0:18:46,69.7674,1
2013-08-28 0:18:47,73.1707,0
2013-08-28 0:18:48,77.9221,0
2013-08-28 0:18:49,80,0
2013-08-28 0:18:49,78.9474,0
2013-08-28 0:18:50,75,0
2013-08-28 0:18:51,75,0
2013-08-28 0:18:52,74.0741,0
2013-08-28 0:18:54,63.8298,1
2013-08-28 0:18:55,63.8298,0
2013-08-28 0:18:57,57.6923,1
2013-08-28 0:18:58,60,0
2013-08-28 0:18:59,56.6038,0
2013-08-28 0:19:0,58.8235,0
2013-08-28 0:19:1,65.2174,0
2013-08-28 0:19:2,65.9341,0
2013-08-28 0:19:2,61.8557,0
2013-08-28 0:19:3,61.8557,0
2013-08-28 0:19:4,65.2174,0
2013-08-28 0:19:5,68.1818,0
2013-08-28 0:19:6,61.8557,0
2013-08-28 0:19:7,60,0
2013-08-28 0:19:8,65.9341,0
2013-08-28 0:19:9,63.8298,0
2013-08-28 0:19:10,57.6923,0
2013-08-28 0:19:11,60.6061,0
2013-08-28 0:19:12,65.2174,0
2013-08-28 0:19:13,63.1579,0
2013-08-28 0:19:14,59.4059,0
2013-08-28 0:19:15,62.5,0
2013-08-28 0:19:16,61.8557,0
2013-08-28 0:19:17,55.0459,0
2013-08-28 0:19:18,60.6061,0
2013-08-28 0:19:19,63.8298,0
2013-08-28 0:19:20,57.6923,0
2013-08-28 0:19:21,62.5,0
2013-08-28 0:19:22,65.9341,0
2013-08-28 0:19:25,71.4286,1
2013-08-28 0:19:26,73.1707,0
2013-08-28 0:19:27,73.1707,0
2013-08-28 0:19:28,68.9655,0
2013-08-28 0:19:28,63.8298,0
2013-08-28 0:19:29,69.7674,0
2013-08-28 0:19:30,73.1707,0
2013-08-28 0:19:31,68.1818,0
2013-08-28 0:19:32,65.2174,0
2013-08-28 0:19:33,68.1818,0
2013-08-28 0:19:34,66.6667,0
2013-08-28 0:19:35,61.2245,0
2013-08-28 0:19:36,63.1579,0
2013-08-28 0:19:37,63.1579,0
2013-08-28 0:19:38,58.8235,0
2013-08-28 0:19:39,58.2524,0
2013-08-28 0:19:40,65.2174,0
2013-08-28 0:19:41,63.8298,0
2013-08-28 0:19:41,61.2245,0
2013-08-28 0:19:42,61.2245,0
2013-08-28 0:19:43,65.9341,0
2013-08-28 0:19:44,69.7674,0
2013-08-28 0:19:45,66.6667,0
2013-08-28 0:19:46,63.1579,0
2013-08-28 0:19:47,68.1818,0
2013-08-28 0:19:48,68.9655,0
2013-08-28 0:19:49,65.2174,0
2013-08-28 0:19:50,65.9341,0
2013-08-28 0:19:51,68.9655,0
2013-08-28 0:19:54,58.2524,1
2013-08-28 0:19:55,66.6667,0
2013-08-28 0:19:56,74.0741,0
2013-08-28 0:19:56,71.4286,0
2013-08-28 0:19:57,68.9655,0
2013-08-28 0:19:58,73.1707,0
2013-08-28 0:20:0,73.1707,1
2013-08-28 0:20:1,68.1818,0
2013-08-28 0:20:1,66.6667,0
2013-08-28 0:20:2,70.5882,0
2013-08-28 0:20:3,68.9655,0
2013-08-28 0:20:4,63.8298,0
2013-08-28 0:20:5,65.2174,0
2013-08-28 0:20:6,68.1818,0
2013-08-28 0:20:7,64.5161,0
2013-08-28 0:20:8,64.5161,0
2013-08-28 0:20:9,65.9341,0
2013-08-28 0:20:10,63.1579,0
2013-08-28 0:20:10,61.2245,0
2013-08-28 0:20:11,58.2524,0
2013-08-28 0:20:12,60,0
2013-08-28 0:20:13,59.4059,0
2013-08-28 0:20:14,56.6038,0
2013-08-28 0:20:16,58.8235,0
2013-08-28 0:20:17,63.1579,0
2013-08-28 0:20:18,61.2245,0
2013-08-28 0:20:18,58.2524,0
2013-08-28 0:20:20,54.5455,0
2013-08-28 0:20:21,63.1579,0
2013-08-28 0:20:22,72.2892,0
2013-08-28 0:20:22,71.4286,0
2013-08-28 0:20:23,62.5,0
2013-08-28 0:20:24,60.6061,0
2013-08-28 0:20:25,66.6667,0
2013-08-28 0:20:26,67.4157,0
2013-08-28 0:20:27,60,0
2013-08-28 0:20:28,63.8298,0
2013-08-28 0:20:29,68.9655,0
2013-08-28 0:20:30,64.5161,0
2013-08-28 0:20:31,61.8557,0
2013-08-28 0:20:32,66.6667,0
2013-08-28 0:20:33,65.2174,0
2013-08-28 0:20:34,63.1579,0
2013-08-28 0:20:34,66.6667,0
2013-08-28 0:20:35,68.1818,0
2013-08-28 0:20:36,64.5161,0
2013-08-28 0:20:37,61.8557,0
2013-08-28 0:20:38,61.8557,0
2013-08-28 0:20:39,65.9341,0
2013-08-28 0:20:40,61.2245,0
2013-08-28 0:20:41,60,0
2013-08-28 0:20:42,64.5161,0
2013-08-28 0:20:43,68.1818,0
2013-08-28 0:20:44,58.8235,0
2013-08-28 0:20:45,63.1579,0
2013-08-28 0:20:46,71.4286,0
2013-08-28 0:20:47,74.0741,1
2013-08-28 0:20:48,74.0741,0
2013-08-28 0:20:49,77.9221,0
2013-08-28 0:20:50,75.9494,0
2013-08-28 0:20:51,73.1707,0
2013-08-28 0:20:51,67.4157,0
2013-08-28 0:20:52,70.5882,0
2013-08-28 0:20:53,72.2892,0
2013-08-28 0:20:54,72.2892,0
2013-08-28 0:20:55,66.6667,0
2013-08-28 0:20:56,66.6667,0
2013-08-28 0:20:57,68.9655,0
2013-08-28 0:20:57,64.5161,0
2013-08-28 0:20:58,61.2245,0
2013-08-28 0:20:59,66.6667,0
2013-08-28 0:21:0,63.8298,0
2013-08-28 0:21:1,60,0
2013-08-28 0:21:2,58.2524,0
2013-08-28 0:21:3,63.1579,0
2013-08-28 0:21:4,60.6061,0
2013-08-28 0:21:5,58.2524,0
2013-08-28 0:21:6,61.8557,0
2013-08-28 0:21:7,68.1818,0
2013-08-28 0:21:8,67.4157,0
2013-08-28 0:21:9,61.8557,0
2013-08-28 0:21:10,63.8298,0
2013-08-28 0:21:11,64.5161,0
2013-08-28 0:21:12,65.2174,0
2013-08-28 0:21:13,57.1429,0
2013-08-28 0:21:14,61.2245,0
2013-08-28 0:21:15,65.2174,0
2013-08-28 0:21:16,63.8298,0
2013-08-28 0:21:17,58.8235,0
2013-08-28 0:21:18,65.9341,0
2013-08-28 0:21:19,68.1818,0
2013-08-28 0:21:19,63.8298,0
2013-08-28 0:21:20,57.1429,0
2013-08-28 0:21:21,62.5,0
2013-08-28 0:21:22,65.9341,0
2013-08-28 0:21:24,57.6923,1
2013-08-28 0:21:28,75.9494,1
2013-08-28 0:21:29,72.2892,0
2013-08-28 0:21:31,80,1
2013-08-28 0:21:32,74.0741,0
2013-08-28 0:21:32,75.9494,0
2013-08-28 0:21:33,74.0741,0
2013-08-28 0:21:34,69.7674,0
